"Datetime","DP_T","DP1","DP2","DP3","DP4","P_A","T_T","T1","T2","T3","T4","T_A"
"2017-12-13 18:37:04","-484.13","-252.67","-484.13","-252.67","-368.40","-36591.92","-273.15","21.42","21.70","-273.15","21.98","22.62"
"2017-12-13 18:37:09","-136.94","-484.13","-252.67","-136.94","-252.67","-36591.92","-273.15","21.39","21.68","-273.15","21.99","22.68"
"2017-12-13 18:37:14","-368.40","-368.40","-136.94","-21.21","-368.40","-36823.39","-273.15","21.41","21.67","-273.15","21.98","22.68"
"2017-12-13 18:37:19","-484.13","-252.67","-368.40","-136.94","-484.13","-36591.92","-273.15","21.36","21.66","-273.15","22.02","22.59"
"2017-12-13 18:37:24","-136.94","-368.40","-252.67","-252.67","-368.40","-36591.92","-273.15","21.41","21.70","-273.15","22.04","22.55"
"2017-12-13 18:37:29","-484.13","-368.40","-252.67","-368.40","-252.67","-36591.92","-273.15","21.43","21.70","-273.15","21.99","22.53"
"2017-12-13 18:37:34","-136.94","-252.67","-21.21","-252.67","-368.40","-36591.92","-273.15","21.39","21.71","-273.15","21.99","22.59"
"2017-12-13 18:37:39","-368.40","-368.40","-252.67","-21.21","-368.40","-36591.92","-273.15","21.43","21.75","-273.15","22.02","22.68"
"2017-12-13 18:37:44","-484.13","-252.67","-368.40","-252.67","-484.13","-36591.92","-273.15","21.44","21.73","-273.15","22.03","22.68"
"2017-12-13 18:37:49","-252.67","-368.40","-136.94","-136.94","-252.67","-36476.20","-273.15","21.42","21.72","-273.15","21.98","22.66"
"2017-12-13 18:37:54","-252.67","-252.67","-252.67","-136.94","-368.40","-36476.20","-273.15","21.43","21.73","-273.15","21.95","22.77"
"2017-12-13 18:37:59","-484.13","-136.94","-368.40","-136.94","-368.40","-36591.92","-273.15","21.45","21.72","-273.15","21.95","22.88"
"2017-12-13 18:38:04","-136.94","-368.40","-252.67","-252.67","-252.67","-36476.20","-273.15","21.43","21.70","-273.15","21.92","22.81"
"2017-12-13 18:38:09","-252.67","-368.40","-252.67","94.52","-252.67","-36591.92","-273.15","21.43","21.71","-273.15","21.98","22.67"
"2017-12-13 18:38:14","-252.67","-368.40","-252.67","-252.67","-368.40","-36476.20","-273.15","21.45","21.71","-273.15","21.97","22.67"
"2017-12-13 18:38:19","-368.40","-368.40","-136.94","-136.94","-484.13","-36591.92","-273.15","21.41","21.71","-273.15","21.95","22.71"
"2017-12-13 18:38:24","-136.94","-368.40","-136.94","-136.94","-368.40","-36476.20","-273.15","21.37","21.70","-273.15","21.91","22.75"
"2017-12-13 18:38:29","-252.67","-368.40","-252.67","-252.67","-484.13","-36591.92","-273.15","21.42","21.71","-273.15","21.97","22.68"
"2017-12-13 18:38:34","-252.67","-136.94","-368.40","-136.94","-252.67","-36707.66","-273.15","21.41","21.73","-273.15","22.00","22.72"
"2017-12-13 18:38:39","-252.67","-368.40","-136.94","-21.21","-368.40","-36707.66","-273.15","21.44","21.75","-273.15","22.06","22.71"
"2017-12-13 18:38:44","-484.13","-252.67","-252.67","-252.67","-484.13","-36476.20","-273.15","21.44","21.72","-273.15","21.99","22.78"
"2017-12-13 18:38:49","-136.94","-368.40","-252.67","-136.94","-368.40","-36591.92","-273.15","21.43","21.72","-273.15","21.95","22.76"
"2017-12-13 18:38:54","-136.94","-368.40","-252.67","-136.94","-484.13","-36591.92","-273.15","21.44","21.71","-273.15","21.99","22.76"
"2017-12-13 18:38:59","-368.40","-252.67","-136.94","-368.40","-252.67","-36591.92","-273.15","21.45","21.73","-273.15","21.99","22.81"
"2017-12-13 18:39:04","-136.94","-252.67","-252.67","-252.67","-484.13","-36591.92","-273.15","21.44","21.78","-273.15","21.99","22.79"
"2017-12-13 18:39:09","-252.67","-21.21","-484.13","-136.94","-484.13","-36591.92","-273.15","21.45","21.72","-273.15","22.02","22.73"
"2017-12-13 18:39:14","-252.67","-252.67","-136.94","-136.94","-252.67","-36591.92","-273.15","21.44","21.72","-273.15","22.03","22.61"
"2017-12-13 18:39:19","-136.94","-368.40","-21.21","-136.94","-368.40","-36707.66","-273.15","21.45","21.73","-273.15","22.10","22.50"
"2017-12-13 18:39:24","-252.67","-252.67","-368.40","-252.67","-368.40","-36591.92","-273.15","21.46","21.73","-273.15","22.13","22.58"
"2017-12-13 18:39:29","-368.40","-252.67","-484.13","-252.67","-484.13","-36476.20","-273.15","21.45","21.71","-273.15","22.01","22.67"
"2017-12-13 18:39:34","-252.67","-252.67","-368.40","-136.94","-368.40","-36476.20","-273.15","21.44","21.70","-273.15","21.92","22.73"
"2017-12-13 18:39:39","-252.67","-252.67","-252.67","-136.94","-484.13","-36476.20","-273.15","21.42","21.66","-273.15","21.90","22.82"
"2017-12-13 18:39:44","-136.94","-368.40","-136.94","-252.67","-368.40","-36476.20","-273.15","21.39","21.68","-273.15","21.89","22.88"
"2017-12-13 18:39:49","-252.67","-368.40","-21.21","-252.67","-368.40","-36591.92","-273.15","21.38","21.67","-273.15","21.89","22.92"
"2017-12-13 18:39:54","-368.40","-252.67","-368.40","-252.67","-484.13","-36476.20","-273.15","21.42","21.67","-273.15","21.82","22.93"
"2017-12-13 18:39:59","-136.94","-252.67","-368.40","-136.94","-368.40","-36476.20","-273.15","21.44","21.69","-273.15","21.83","22.94"
"2017-12-13 18:40:04","-484.13","-252.67","-368.40","-136.94","-484.13","-36476.20","-273.15","21.42","21.69","-273.15","21.89","22.94"
"2017-12-13 18:40:09","-252.67","-368.40","-252.67","-252.67","-368.40","-36591.92","-273.15","21.43","21.71","-273.15","21.94","22.97"
"2017-12-13 18:40:14","-484.13","-252.67","-368.40","-252.67","-252.67","-36591.92","-273.15","21.43","21.71","-273.15","21.98","23.02"
"2017-12-13 18:40:19","-136.94","-368.40","-136.94","-136.94","-368.40","-36476.20","-273.15","21.42","21.67","-273.15","21.89","23.07"
"2017-12-13 18:40:24","-252.67","-136.94","-252.67","-21.21","-368.40","-36476.20","-273.15","21.39","21.65","-273.15","21.90","22.97"
"2017-12-13 18:40:29","-252.67","-252.67","-368.40","-252.67","-484.13","-36476.20","-273.15","21.43","21.68","-273.15","21.90","22.87"
"2017-12-13 18:40:34","-136.94","-484.13","-136.94","-136.94","-368.40","-36591.92","-273.15","21.43","21.71","-273.15","21.98","22.86"
"2017-12-13 18:40:39","-252.67","-136.94","-252.67","-252.67","-484.13","-36591.92","-273.15","21.45","21.73","-273.15","22.06","22.82"
"2017-12-13 18:40:44","-252.67","-368.40","-484.13","-136.94","-252.67","-36591.92","-273.15","21.45","21.78","-273.15","22.06","22.80"
"2017-12-13 18:40:49","-368.40","-252.67","-252.67","-136.94","-368.40","-36591.92","-273.15","21.47","21.79","-273.15","22.03","22.81"
"2017-12-13 18:40:54","-252.67","-252.67","-368.40","-136.94","-368.40","-36591.92","-273.15","21.46","21.78","-273.15","22.00","22.79"
"2017-12-13 18:40:59","-252.67","-368.40","-136.94","-252.67","-368.40","-36591.92","-273.15","21.45","21.72","-273.15","21.98","22.77"
"2017-12-13 18:41:04","-252.67","-252.67","-136.94","-136.94","-368.40","-36591.92","-273.15","21.44","21.73","-273.15","22.04","22.81"
"2017-12-13 18:41:09","-252.67","-252.67","-252.67","-252.67","-484.13","-36591.92","-273.15","21.45","21.71","-273.15","22.03","22.78"
"2017-12-13 18:41:14","-252.67","-252.67","-484.13","-136.94","-368.40","-36591.92","-273.15","21.45","21.71","-273.15","21.98","22.72"
"2017-12-13 18:41:19","-252.67","-252.67","-368.40","-136.94","-368.40","-36476.20","-273.15","21.45","21.75","-273.15","21.99","22.68"
"2017-12-13 18:41:24","-252.67","-368.40","-136.94","-136.94","-368.40","-36591.92","-273.15","21.45","21.76","-273.15","22.03","22.71"
"2017-12-13 18:41:29","-368.40","-368.40","-21.21","-252.67","-252.67","-36591.92","-273.15","21.45","21.76","-273.15","22.01","22.75"
"2017-12-13 18:41:34","-252.67","-136.94","-368.40","-136.94","-599.86","-36591.92","-273.15","21.45","21.76","-273.15","22.02","22.77"
"2017-12-13 18:41:39","-252.67","-252.67","-368.40","-136.94","-484.13","-36591.92","-273.15","21.45","21.76","-273.15","22.06","22.79"
"2017-12-13 18:41:44","-368.40","-252.67","-252.67","-136.94","-484.13","-36591.92","-273.15","21.45","21.77","-273.15","22.06","22.73"
"2017-12-13 18:41:49","-252.67","-484.13","-21.21","-136.94","-368.40","-36591.92","-273.15","21.45","21.79","-273.15","22.04","22.69"
"2017-12-13 18:41:54","-252.67","-252.67","-368.40","-136.94","-368.40","-36591.92","-273.15","21.45","21.76","-273.15","21.98","22.66"
"2017-12-13 18:41:59","-484.13","-252.67","-484.13","-136.94","-484.13","-36591.92","-273.15","21.45","21.76","-273.15","22.01","22.69"
"2017-12-13 18:42:04","-252.67","-368.40","-252.67","-252.67","-252.67","-36591.92","-273.15","21.45","21.76","-273.15","22.02","22.76"
"2017-12-13 18:42:09","-252.67","-368.40","-21.21","-21.21","-368.40","-36591.92","-273.15","21.45","21.76","-273.15","21.99","22.73"
"2017-12-13 18:42:14","-484.13","-252.67","-368.40","-252.67","-484.13","-36591.92","-273.15","21.46","21.76","-273.15","22.02","22.80"
"2017-12-13 18:42:19","-136.94","-484.13","-136.94","-136.94","-368.40","-36591.92","-273.15","21.46","21.73","-273.15","22.00","22.83"
"2017-12-13 18:42:24","-252.67","-368.40","-252.67","-136.94","-368.40","-36591.92","-273.15","21.45","21.73","-273.15","22.00","22.76"
"2017-12-13 18:42:29","-484.13","-252.67","-252.67","-252.67","-136.94","-36591.92","-273.15","21.47","21.73","-273.15","21.99","22.70"
"2017-12-13 18:42:34","-252.67","-252.67","-136.94","-252.67","-484.13","-36591.92","-273.15","21.45","21.76","-273.15","21.98","22.69"
"2017-12-13 18:42:39","-252.67","-136.94","-484.13","-21.21","-368.40","-36591.92","-273.15","21.45","21.77","-273.15","22.00","22.67"
"2017-12-13 18:42:44","-252.67","-368.40","-136.94","-252.67","-368.40","-36476.20","-273.15","21.45","21.74","-273.15","21.99","22.74"
"2017-12-13 18:42:49","-368.40","-368.40","-136.94","-252.67","-484.13","-36591.92","-273.15","21.45","21.78","-273.15","21.98","22.70"
"2017-12-13 18:42:54","-484.13","-252.67","-368.40","-136.94","-368.40","-36591.92","-273.15","21.45","21.77","-273.15","22.02","22.65"
"2017-12-13 18:42:59","-252.67","-484.13","-252.67","-136.94","-252.67","-36591.92","-273.15","21.45","21.77","-273.15","22.01","22.70"
"2017-12-13 18:43:04","-368.40","-252.67","-252.67","-136.94","-368.40","-36591.92","-273.15","21.45","21.80","-273.15","22.05","22.76"
"2017-12-13 18:43:09","-136.94","-368.40","-21.21","-136.94","-368.40","-36823.39","-273.15","21.46","21.76","-273.15","22.04","22.81"
"2017-12-13 18:43:14","-252.67","-252.67","-368.40","-136.94","-368.40","-36591.92","-273.15","21.45","21.72","-273.15","21.99","22.90"
"2017-12-13 18:43:19","-368.40","-136.94","-368.40","-252.67","-599.86","-36591.92","-273.15","21.45","21.75","-273.15","21.98","22.87"
"2017-12-13 18:43:24","-252.67","-252.67","-368.40","-21.21","-368.40","-36591.92","-273.15","21.45","21.72","-273.15","22.05","22.84"
"2017-12-13 18:43:29","-484.13","-252.67","-252.67","-252.67","-484.13","-36591.92","-273.15","21.45","21.71","-273.15","22.04","22.81"
"2017-12-13 18:43:34","-252.67","-252.67","-368.40","-252.67","-368.40","-36591.92","-273.15","21.45","21.73","-273.15","22.03","22.80"
"2017-12-13 18:43:39","-599.86","-252.67","-368.40","-252.67","-252.67","-36591.92","-273.15","21.45","21.73","-273.15","22.03","22.80"
"2017-12-13 18:43:44","-252.67","-368.40","-368.40","-136.94","-252.67","-36591.92","-273.15","21.45","21.73","-273.15","22.00","22.81"
"2017-12-13 18:43:49","-252.67","-252.67","-368.40","-136.94","-368.40","-36591.92","-273.15","21.44","21.71","-273.15","21.98","22.83"
"2017-12-13 18:43:54","-136.94","-368.40","-136.94","-136.94","-484.13","-36591.92","-273.15","21.45","21.75","-273.15","21.99","22.86"
"2017-12-13 18:43:59","-484.13","-368.40","-252.67","-368.40","-252.67","-36591.92","-273.15","21.45","21.76","-273.15","22.00","22.90"
"2017-12-13 18:44:04","-252.67","-368.40","-252.67","-136.94","-252.67","-36591.92","-273.15","21.45","21.76","-273.15","22.05","22.80"
"2017-12-13 18:44:09","-252.67","-252.67","-252.67","-368.40","-484.13","-36591.92","-273.15","21.46","21.78","-273.15","22.06","22.91"
"2017-12-13 18:44:14","-252.67","-368.40","-252.67","-136.94","-368.40","-36591.92","-273.15","21.48","21.79","-273.15","22.04","22.87"
"2017-12-13 18:44:19","-368.40","-252.67","-252.67","-252.67","-136.94","-36591.92","-273.15","21.47","21.79","-273.15","22.02","22.79"
"2017-12-13 18:44:24","-252.67","-368.40","-136.94","-136.94","-252.67","-36591.92","-273.15","21.47","21.73","-273.15","22.03","22.78"
"2017-12-13 18:44:29","-252.67","-252.67","-252.67","-136.94","-368.40","-36591.92","-273.15","21.49","21.77","-273.15","22.00","22.81"
"2017-12-13 18:44:34","-252.67","-368.40","-21.21","-136.94","-368.40","-36591.92","-273.15","21.46","21.79","-273.15","21.98","22.91"
"2017-12-13 18:44:39","-252.67","-252.67","-252.67","-252.67","-368.40","-36591.92","-273.15","21.47","21.79","-273.15","21.98","22.83"
"2017-12-13 18:44:44","-136.94","-252.67","-136.94","-252.67","-484.13","-36591.92","-273.15","21.45","21.77","-273.15","21.97","22.79"
"2017-12-13 18:44:49","-136.94","-368.40","-136.94","-136.94","-368.40","-36707.66","-273.15","21.49","21.80","-273.15","22.01","22.79"
"2017-12-13 18:44:54","-252.67","-368.40","-252.67","-252.67","-368.40","-36591.92","-273.15","21.53","21.80","-273.15","22.09","22.86"
"2017-12-13 18:44:59","-368.40","-252.67","-368.40","-136.94","-599.86","-36707.66","-273.15","21.46","21.80","-273.15","22.07","22.86"
"2017-12-13 18:45:04","-368.40","-136.94","-368.40","-21.21","-368.40","-36591.92","-273.15","21.52","21.80","-273.15","22.06","22.86"
"2017-12-13 18:45:09","-599.86","-252.67","-252.67","-21.21","-484.13","-36591.92","-273.15","21.54","21.82","-273.15","22.06","22.75"
"2017-12-13 18:45:14","-252.67","-368.40","-252.67","-252.67","-368.40","-36707.66","-273.15","21.53","21.80","-273.15","22.06","22.77"
"2017-12-13 18:45:19","-484.13","-252.67","-368.40","-368.40","-136.94","-36591.92","-273.15","21.49","21.80","-273.15","22.05","22.79"
"2017-12-13 18:45:24","-136.94","-484.13","-252.67","-136.94","-252.67","-36591.92","-273.15","21.47","21.77","-273.15","22.03","22.79"
"2017-12-13 18:45:29","-368.40","-252.67","-252.67","-136.94","-368.40","-36707.66","-273.15","21.48","21.79","-273.15","22.06","22.82"
"2017-12-13 18:45:34","-252.67","-368.40","-136.94","-136.94","-368.40","-36707.66","-273.15","21.50","21.80","-273.15","22.09","22.93"
"2017-12-13 18:45:39","-252.67","-252.67","-368.40","-252.67","-368.40","-36707.66","-273.15","21.53","21.80","-273.15","22.10","22.90"
"2017-12-13 18:45:44","-484.13","-252.67","-136.94","-252.67","-136.94","-36707.66","-273.15","21.48","21.81","-273.15","22.06","22.93"
"2017-12-13 18:45:49","-136.94","-136.94","-136.94","-252.67","-599.86","-36707.66","-273.15","21.50","21.82","-273.15","22.06","22.83"
"2017-12-13 18:45:54","-252.67","-368.40","-484.13","-136.94","-368.40","-36591.92","-273.15","21.49","21.79","-273.15","22.06","22.77"
"2017-12-13 18:45:59","-368.40","-368.40","-21.21","-136.94","-368.40","-36591.92","-273.15","21.52","21.80","-273.15","22.06","22.77"
"2017-12-13 18:46:04","-484.13","-252.67","-368.40","-252.67","-368.40","-36591.92","-273.15","21.52","21.80","-273.15","22.07","22.73"
"2017-12-13 18:46:09","-252.67","-484.13","-136.94","-136.94","-252.67","-36591.92","-273.15","21.52","21.82","-273.15","22.05","22.76"
"2017-12-13 18:46:14","-252.67","-252.67","-21.21","-252.67","-368.40","-36591.92","-273.15","21.53","21.83","-273.15","22.06","22.80"
"2017-12-13 18:46:19","-484.13","-136.94","-368.40","-136.94","-368.40","-36591.92","-273.15","21.53","21.84","-273.15","22.04","22.86"
"2017-12-13 18:46:24","-136.94","-484.13","-252.67","-136.94","-252.67","-36591.92","-273.15","21.53","21.81","-273.15","22.06","22.83"
"2017-12-13 18:46:29","-252.67","-484.13","-136.94","-136.94","-368.40","-36707.66","-273.15","21.54","21.86","-273.15","22.15","22.87"
"2017-12-13 18:46:34","-484.13","-252.67","-252.67","-136.94","-484.13","-36707.66","-273.15","21.54","21.83","-273.15","22.15","22.83"
"2017-12-13 18:46:39","-252.67","-368.40","-136.94","-252.67","-368.40","-36707.66","-273.15","21.54","21.84","-273.15","22.22","22.76"
"2017-12-13 18:46:44","-368.40","-368.40","-136.94","-136.94","-368.40","-36707.66","-273.15","21.55","21.86","-273.15","22.20","22.78"
"2017-12-13 18:46:49","-484.13","-252.67","-484.13","-136.94","-368.40","-36707.66","-273.15","21.55","21.84","-273.15","22.17","22.89"
"2017-12-13 18:46:54","-368.40","-252.67","-368.40","-252.67","-484.13","-36591.92","-273.15","21.54","21.85","-273.15","22.15","22.93"
"2017-12-13 18:46:59","-252.67","-368.40","-21.21","-252.67","-368.40","-36707.66","-273.15","21.54","21.88","-273.15","22.13","22.94"
"2017-12-13 18:47:04","-368.40","-252.67","-136.94","-252.67","-368.40","-36707.66","-273.15","21.54","21.89","-273.15","22.14","22.94"
"2017-12-13 18:47:09","-252.67","-136.94","-136.94","-136.94","-484.13","-36707.66","-273.15","21.55","21.90","-273.15","22.15","22.91"
"2017-12-13 18:47:14","-252.67","-136.94","-484.13","-136.94","-368.40","-36707.66","-273.15","21.55","21.89","-273.15","22.13","22.88"
"2017-12-13 18:47:19","-368.40","-252.67","-368.40","-252.67","-484.13","-36591.92","-273.15","21.55","21.88","-273.15","22.21","22.82"
"2017-12-13 18:47:24","-136.94","-368.40","-136.94","-136.94","-368.40","-36707.66","-273.15","21.55","21.84","-273.15","22.15","22.89"
"2017-12-13 18:47:29","-252.67","-252.67","-136.94","-252.67","-368.40","-36707.66","-273.15","21.58","21.84","-273.15","22.17","22.88"
"2017-12-13 18:47:34","-252.67","-252.67","-252.67","-252.67","-599.86","-36707.66","-273.15","21.58","21.84","-273.15","22.15","22.90"
"2017-12-13 18:47:39","-252.67","-252.67","-368.40","-21.21","-368.40","-36707.66","-273.15","21.56","21.83","-273.15","22.12","22.93"
"2017-12-13 18:47:44","-599.86","-252.67","-368.40","-136.94","-484.13","-36707.66","-273.15","21.58","21.84","-273.15","22.15","22.86"
"2017-12-13 18:47:49","-252.67","-368.40","-252.67","-136.94","-368.40","-36823.39","-273.15","21.58","21.88","-273.15","22.20","22.84"
"2017-12-13 18:47:54","-368.40","-252.67","-136.94","-252.67","-252.67","-36707.66","-273.15","21.56","21.88","-273.15","22.18","22.83"
"2017-12-13 18:47:59","-252.67","-484.13","-136.94","-252.67","-252.67","-36939.12","-273.15","21.56","21.87","-273.15","22.24","22.79"
"2017-12-13 18:48:04","-368.40","-252.67","-136.94","-136.94","-368.40","-36939.12","-273.15","21.61","21.82","-273.15","22.26","22.84"
"2017-12-13 18:48:09","-136.94","-368.40","-136.94","-21.21","-368.40","-36707.66","-273.15","21.55","21.82","-273.15","22.23","22.94"
"2017-12-13 18:48:14","-136.94","-252.67","-368.40","-136.94","-484.13","-36707.66","-273.15","21.55","21.81","-273.15","22.25","22.87"
"2017-12-13 18:48:19","-368.40","-252.67","-484.13","-252.67","-368.40","-36707.66","-273.15","21.54","21.84","-273.15","22.23","22.84"
"2017-12-13 18:48:24","-368.40","-252.67","-368.40","-136.94","-368.40","-36707.66","-273.15","21.55","21.88","-273.15","22.15","22.91"
"2017-12-13 18:48:29","-252.67","-252.67","-368.40","-252.67","-368.40","-36707.66","-273.15","21.59","21.89","-273.15","22.15","22.89"
"2017-12-13 18:48:34","-136.94","-368.40","-136.94","-136.94","-368.40","-36707.66","-273.15","21.56","21.88","-273.15","22.15","22.93"
"2017-12-13 18:48:39","-368.40","-252.67","-136.94","-252.67","-368.40","-36707.66","-273.15","21.57","21.88","-273.15","22.15","22.97"
"2017-12-13 18:48:44","-252.67","-252.67","-136.94","-252.67","-599.86","-36707.66","-273.15","21.54","21.84","-273.15","22.13","22.92"
"2017-12-13 18:48:49","-136.94","-252.67","-21.21","-136.94","-484.13","-36707.66","-273.15","21.55","21.86","-273.15","22.14","22.92"
"2017-12-13 18:48:54","-252.67","-368.40","-368.40","-252.67","-368.40","-36707.66","-273.15","21.56","21.87","-273.15","22.12","22.93"
"2017-12-13 18:48:59","-252.67","-252.67","-252.67","-252.67","-599.86","-36707.66","-273.15","21.57","21.89","-273.15","22.13","22.92"
"2017-12-13 18:49:04","-368.40","-252.67","-252.67","-136.94","-368.40","-36707.66","-273.15","21.58","21.89","-273.15","22.15","22.97"
"2017-12-13 18:49:09","-21.21","-368.40","-136.94","-252.67","-368.40","-36707.66","-273.15","21.56","21.88","-273.15","22.15","23.05"
"2017-12-13 18:49:14","-368.40","-368.40","-136.94","-252.67","-368.40","-36707.66","-273.15","21.55","21.89","-273.15","22.15","22.97"
"2017-12-13 18:49:19","-136.94","-252.67","-136.94","-136.94","-484.13","-36707.66","-273.15","21.55","21.89","-273.15","22.15","23.04"
"2017-12-13 18:49:24","-368.40","-252.67","-252.67","-21.21","-368.40","-36707.66","-273.15","21.57","21.89","-273.15","22.15","22.94"
"2017-12-13 18:49:29","-599.86","-252.67","-368.40","-252.67","-484.13","-36823.39","-273.15","21.55","21.89","-273.15","22.14","22.92"
"2017-12-13 18:49:34","-136.94","-252.67","-252.67","-136.94","-484.13","-36707.66","-273.15","21.58","21.88","-273.15","22.14","22.88"
"2017-12-13 18:49:39","-599.86","-252.67","-368.40","-252.67","-252.67","-36707.66","-273.15","21.54","21.89","-273.15","22.16","22.88"
"2017-12-13 18:49:44","-136.94","-368.40","-368.40","-252.67","-252.67","-36707.66","-273.15","21.58","21.89","-273.15","22.17","22.87"
"2017-12-13 18:49:49","-368.40","-368.40","-136.94","-136.94","-484.13","-36707.66","-273.15","21.60","21.92","-273.15","22.15","22.86"
"2017-12-13 18:49:54","-136.94","-484.13","-136.94","-136.94","-368.40","-36707.66","-273.15","21.60","21.95","-273.15","22.17","22.83"
"2017-12-13 18:49:59","-252.67","-252.67","-368.40","-252.67","-368.40","-36707.66","-273.15","21.61","21.92","-273.15","22.23","22.87"
"2017-12-13 18:50:04","-252.67","-136.94","-368.40","-252.67","-484.13","-36939.12","-273.15","21.60","21.90","-273.15","22.24","22.78"
"2017-12-13 18:50:09","-252.67","-252.67","-484.13","-21.21","-368.40","-36823.39","-273.15","21.59","21.89","-273.15","22.27","22.79"
"2017-12-13 18:50:14","-484.13","-252.67","-368.40","-252.67","-368.40","-36707.66","-273.15","21.61","21.90","-273.15","22.22","22.91"
"2017-12-13 18:50:19","-252.67","-252.67","-252.67","-136.94","-368.40","-36707.66","-273.15","21.59","21.89","-273.15","22.24","22.88"
"2017-12-13 18:50:24","-484.13","-252.67","-484.13","-252.67","-368.40","-36707.66","-273.15","21.62","21.89","-273.15","22.25","22.87"
"2017-12-13 18:50:29","-252.67","-252.67","-368.40","-21.21","-368.40","-36823.39","-273.15","21.62","21.91","-273.15","22.25","22.87"
"2017-12-13 18:50:34","-368.40","-252.67","-368.40","-136.94","-368.40","-36707.66","-273.15","21.62","21.98","-273.15","22.24","22.92"
"2017-12-13 18:50:39","-252.67","-252.67","-136.94","-136.94","-368.40","-36707.66","-273.15","21.61","21.98","-273.15","22.24","22.94"
"2017-12-13 18:50:44","-484.13","-252.67","-252.67","-252.67","-136.94","-36707.66","-273.15","21.62","21.92","-273.15","22.23","22.94"
