"2017-12-05 15:36:30.421036","[22.9, 24.86, 24.59, 24.44, -273.15]"
"2017-12-05 15:36:40.504676","[22.63, 24.69, 24.93, 24.72, -273.15]"
"2017-12-05 15:36:50.584164","[22.61, 24.79, 25.69, 24.66, -273.15]"
"2017-12-05 15:37:00.667814","[22.27, 24.85, 25.17, 25.04, -273.15]"
"2017-12-05 15:37:10.747449","[21.73, 24.82, 24.99, 24.93, -273.15]"
"2017-12-05 15:37:20.827087","[21.75, 24.86, 24.62, 24.87, -273.15]"
"2017-12-05 15:37:30.910533","[21.97, 24.81, 25.74, 24.77, -273.15]"
"2017-12-05 15:37:40.990321","[21.63, 24.76, 24.95, 24.93, -273.15]"
"2017-12-05 15:37:51.069964","[22.04, 24.61, 24.8, 24.43, -273.15]"
"2017-12-05 15:38:01.153197","[22.03, 24.86, 25.1, 24.88, -273.15]"
"2017-12-05 15:38:11.233122","[22.21, 24.74, 24.16, 24.29, -273.15]"
"2017-12-05 15:38:21.312725","[22.17, 24.9, 24.34, 25.0, -273.15]"
"2017-12-05 15:38:31.396257","[22.34, 24.78, 24.78, 24.71, -273.15]"
"2017-12-05 15:38:41.475934","[22.06, 24.71, 24.83, 24.92, -273.15]"
"2017-12-05 15:38:51.559293","[22.06, 24.92, 23.26, 24.94, -273.15]"
"2017-12-05 15:39:01.639008","[22.36, 25.03, 25.25, 24.54, -273.15]"
"2017-12-05 15:39:11.718791","[21.68, 24.77, 24.93, 24.27, -273.15]"
"2017-12-05 15:39:21.802108","[22.06, 24.84, 24.88, 24.63, -273.15]"
"2017-12-05 15:39:31.881924","[21.59, 24.7, 24.83, 25.08, -273.15]"
"2017-12-05 15:39:41.961639","[21.88, 24.69, 24.7, 25.02, -273.15]"
"2017-12-05 15:39:52.044969","[21.74, 24.72, 24.71, 24.7, -273.15]"
"2017-12-05 15:40:02.124628","[21.06, 24.78, 24.87, 24.84, -273.15]"
"2017-12-05 15:40:12.208158","[21.44, 24.83, 24.66, 24.89, -273.15]"
"2017-12-05 15:40:22.287834","[21.91, 25.08, 24.5, 24.56, -273.15]"
"2017-12-05 15:40:32.367486","[21.81, 24.83, 24.83, 24.81, -273.15]"
"2017-12-05 15:40:42.450996","[22.38, 24.83, 24.78, 24.48, -273.15]"
"2017-12-05 15:40:52.530608","[22.41, 24.91, 24.86, 24.55, -273.15]"
"2017-12-05 15:41:02.610260","[22.29, 24.89, 24.83, 24.16, -273.15]"
"2017-12-05 15:41:12.693841","[22.1, 24.58, 24.98, 25.08, -273.15]"
"2017-12-05 15:41:22.773480","[22.7, 24.75, 24.82, 24.51, -273.15]"
