"2017-12-07 10:55:04.452968","[24.83, 25.03, 24.87, 24.64, -254.2]"
"2017-12-07 10:55:10.002583","[24.81, 24.97, 24.96, 24.49, -273.15]"
"2017-12-07 10:55:15.552296","[24.98, 24.76, 24.88, 24.72, -273.15]"
"2017-12-07 10:55:21.105973","[24.78, 25.15, 24.69, 25.12, -273.15]"
"2017-12-07 10:55:26.655704","[24.89, 24.72, 25.08, 24.53, -273.15]"
"2017-12-07 10:55:32.209506","[24.74, 24.94, 24.66, 25.05, -273.15]"
"2017-12-07 10:55:37.759255","[24.86, 24.87, 24.63, 23.4, -273.15]"
"2017-12-07 10:55:43.308996","[24.95, 24.75, 25.0, 24.91, -273.15]"
"2017-12-07 10:55:48.862659","[24.97, 24.86, 24.66, 24.76, -273.15]"
"2017-12-07 10:55:54.412521","[24.75, 24.85, 24.98, 24.61, -273.15]"
"2017-12-07 10:55:59.966190","[24.8, 24.8, 24.46, 24.92, -273.15]"
"2017-12-07 10:56:05.515944","[24.85, 25.08, 24.64, 24.87, -273.15]"
"2017-12-07 10:56:11.069782","[24.86, 24.81, 23.68, 24.4, -273.15]"
"2017-12-07 10:56:16.623470","[24.86, 24.46, 24.73, 24.51, -273.15]"
"2017-12-07 10:56:22.177291","[24.89, 24.59, 24.48, 24.36, -273.15]"
"2017-12-07 10:56:27.727064","[24.7, 25.04, 24.68, 24.76, -273.15]"
"2017-12-07 10:56:33.280756","[24.7, 24.69, 24.37, 24.4, -273.15]"
"2017-12-07 10:56:38.834577","[24.81, 24.68, 24.91, 25.09, -273.15]"
"2017-12-07 10:56:44.388404","[24.87, 24.64, 24.99, 25.44, -273.15]"
"2017-12-07 10:56:49.942115","[24.82, 25.06, 25.07, 24.72, -273.15]"
"2017-12-07 10:56:55.495942","[24.95, 24.57, 24.93, 25.33, -273.15]"
"2017-12-07 10:57:01.045726","[24.76, 24.79, 24.93, 24.19, -273.15]"
"2017-12-07 10:57:06.599445","[25.01, 24.63, 24.76, 24.71, -273.15]"
"2017-12-07 10:57:12.153232","[24.7, 25.07, 24.5, 24.86, -273.15]"
"2017-12-07 10:57:17.707062","[24.82, 25.13, 24.59, 25.02, -273.15]"
"2017-12-07 10:57:23.260884","[24.59, 24.75, 24.92, 24.51, -273.15]"
"2017-12-07 10:57:28.810527","[24.98, 24.59, 25.16, 24.51, -273.15]"
"2017-12-07 10:57:34.364345","[24.72, 24.9, 25.0, 24.98, -273.15]"
"2017-12-07 10:57:39.914078","[24.83, 24.65, 24.83, 24.77, -273.15]"
"2017-12-07 10:57:45.467732","[24.61, 24.78, 24.74, 24.78, -273.15]"
"2017-12-07 10:57:51.017445","[24.75, 24.79, 24.79, 24.91, -273.15]"
"2017-12-07 10:57:56.567176","[24.96, 25.03, 24.86, 24.79, -273.15]"
"2017-12-07 10:58:02.116918","[24.84, 24.87, 24.79, 24.82, -273.15]"
"2017-12-07 10:58:07.666692","[24.6, 24.68, 24.8, 24.69, -273.15]"
"2017-12-07 10:58:13.220436","[24.8, 24.61, 24.76, 24.79, -273.15]"
"2017-12-07 10:58:18.770153","[24.87, 24.66, 24.65, 24.92, -273.15]"
"2017-12-07 10:58:24.319886","[24.87, 24.87, 24.88, 24.64, -273.15]"
"2017-12-07 10:58:29.869498","[25.02, 24.95, 24.64, 24.68, -273.15]"
"2017-12-07 10:58:35.423268","[24.73, 24.87, 24.7, 24.78, -273.15]"
"2017-12-07 10:58:40.973006","[24.58, 24.82, 24.87, 24.45, -273.15]"
"2017-12-07 10:58:46.522740","[24.71, 24.82, 24.86, 24.77, -273.15]"
"2017-12-07 10:58:52.072470","[24.71, 24.9, 24.81, 24.95, -273.15]"
"2017-12-07 10:58:57.626251","[24.74, 24.89, 24.76, 24.71, -273.15]"
"2017-12-07 10:59:03.175858","[24.72, 24.9, 24.62, 24.63, -273.15]"
"2017-12-07 10:59:08.725593","[24.91, 24.85, 24.87, 24.93, -273.15]"
