"Date"	"Time"	"PC1"	"PC2"	"PC3"	"PC4"	"PC5"
"08/12/2017"	"10:37:38"	"99.91277614642416"	"98.76806591385646"	"100.9359793363863"	"98.9208722051144"	"0"
"08/12/2017"	"10:37:43"	"99.843844227628"	"99.83297942542127"	"100.27716608706463"	"100.48595005446339"	"0"
"08/12/2017"	"10:37:49"	"102.3255528393806"	"98.94573321261954"	"100.5263560000161"	"102.05216702674073"	"0"
"08/12/2017"	"10:37:55"	"99.50426972821404"	"103.23593023315836"	"99.20989241679267"	"100.99898092028252"	"0"
"08/12/2017"	"10:38:00"	"98.9208722051144"	"101.53593407474872"	"102.39030159063334"	"99.52229299363057"	"0"
"08/12/2017"	"10:38:06"	"101.41617547432345"	"101.37124888364912"	"103.46900534210475"	"101.68615990352018"	"0"
"08/12/2017"	"10:38:11"	"101.94251461600803"	"104.26147944954108"	"102.95766483779535"	"101.2070970464733"	"0"
"08/12/2017"	"10:38:17"	"99.82580397206873"	"102.81909391701677"	"100.33562265779031"	"101.94251461600803"	"0"
"08/12/2017"	"10:38:22"	"100.0"	"103.08120015379714"	"103.05804125825624"	"102.28368789973744"	"0"
"08/12/2017"	"10:38:28"	"101.64099384563782"	"102.07873128386461"	"101.99543876397847"	"103.22047894302229"	"0"
"08/12/2017"	"10:38:33"	"102.92682725996436"	"101.76138786251222"	"98.73617693522907"	"103.004008916027"	"0"
"08/12/2017"	"10:38:39"	"101.34135416371089"	"101.99543876397847"	"99.08485230411915"	"100.71051266686472"	"0"
"08/12/2017"	"10:38:44"	"101.65607918601944"	"106.19397604051512"	"99.45033798197363"	"99.35686302563508"	"0"
"08/12/2017"	"10:38:50"	"102.16215995325058"	"102.78073272384358"	"100.35767475281905"	"99.07052037781534"	"0"
"08/12/2017"	"10:38:56"	"102.88838565036262"	"99.5727334009764"	"101.2070970464733"	"99.17053762331857"	"0"
"08/12/2017"	"10:39:01"	"102.76531177454112"	"99.67376775812765"	"100.05823389212522"	"101.85944415301326"	"0"
"08/12/2017"	"10:39:07"	"99.78227507578465"	"101.17729905176637"	"102.01812249928076"	"101.59597111016966"	"0"
"08/12/2017"	"10:39:12"	"100.18945826558021"	"99.73888360272805"	"100.95452503419833"	"101.50594215785392"	"0"
"08/12/2017"	"10:39:18"	"100.40896571736683"	"100.42358668865275"	"101.38625425442069"	"103.63284954064738"	"0"
"08/12/2017"	"10:39:23"	"102.30650004348027"	"103.19725742968656"	"99.65211446839085"	"100.95452503419833"	"0"
