"2017-12-07 09:35:44.888746","0","0","5.0","0.45"
"2017-12-07 09:35:47.268177","0","1","0.0","0.0"
"2017-12-07 09:35:48.408467","0","2","0.1","0.3"
"2017-12-07 09:35:49.744909","0","3","-2.3","0.46"
"2017-12-07 09:35:50.900007","0","4","6.4","0.49"
"2017-12-07 09:35:51.920127","1","0","-0.1","0.3"
"2017-12-07 09:35:53.014034","1","1","9.9","0.3"
"2017-12-07 09:35:54.160324","1","2","0.0","0.0"
"2017-12-07 09:35:55.644120","1","3","-0.1","0.3"
"2017-12-07 09:35:57.107004","1","4","-0.4","0.49"
"2017-12-07 09:35:58.168507","2","0","3.8","0.4"
"2017-12-07 09:35:59.359142","2","1","0.2","0.4"
"2017-12-07 09:36:00.717867","2","2","-0.1","0.3"
"2017-12-07 09:36:02.317070","2","3","-0.1","0.3"
"2017-12-07 09:36:03.401550","2","4","0.8","0.4"
"2017-12-07 09:36:04.648720","3","0","-0.1","0.3"
"2017-12-07 09:36:05.692777","3","1","-0.1","0.3"
"2017-12-07 09:36:07.107779","3","2","-0.1","0.3"
"2017-12-07 09:36:08.332145","3","3","-1.4","0.49"
"2017-12-07 09:36:09.471343","3","4","-0.1","0.3"
"2017-12-07 09:36:10.736829","4","0","-7.9","0.3"
"2017-12-07 09:36:11.921638","4","1","-7.7","0.46"
"2017-12-07 09:36:13.160287","4","2","-8.0","0.45"
"2017-12-07 09:36:14.375696","4","3","-8.0","0.45"
"2017-12-07 09:36:15.779517","4","4","-8.2","0.4"
"2017-12-07 09:36:27.179465","7","0","24.4","0.49"
"2017-12-07 09:36:28.377354","7","1","24.2","0.4"
"2017-12-07 09:36:29.537146","7","2","24.5","0.5"
"2017-12-07 09:36:30.649859","7","3","24.4","0.49"
"2017-12-07 09:36:31.869404","7","4","24.5","0.5"
"2017-12-07 09:37:03.228099","0","0","5.0","0.0"
"2017-12-07 09:37:04.310630","0","1","0.0","0.0"
"2017-12-07 09:37:05.404582","0","2","0.0","0.0"
"2017-12-07 09:37:06.720860","0","3","-2.4","0.49"
"2017-12-07 09:37:07.840316","0","4","6.4","0.49"
"2017-12-07 09:37:09.273804","1","0","-0.1","0.3"
"2017-12-07 09:37:10.611907","1","1","9.8","0.4"
"2017-12-07 09:37:11.960896","1","2","0.0","0.0"
"2017-12-07 09:37:13.269498","1","3","-0.1","0.3"
"2017-12-07 09:37:14.484320","1","4","-0.3","0.46"
"2017-12-07 09:37:15.701935","2","0","3.7","0.46"
"2017-12-07 09:37:17.440135","2","1","0.0","0.0"
"2017-12-07 09:37:18.626773","2","2","0.0","0.0"
"2017-12-07 09:37:20.010708","2","3","-0.1","0.3"
"2017-12-07 09:37:21.529234","2","4","0.8","0.4"
"2017-12-07 09:37:22.751992","3","0","-0.2","0.4"
"2017-12-07 09:37:24.045574","3","1","0.0","0.0"
"2017-12-07 09:37:25.250146","3","2","0.0","0.0"
"2017-12-07 09:37:26.539668","3","3","-1.3","0.46"
"2017-12-07 09:37:27.957484","3","4","0.0","0.0"
"2017-12-07 09:37:29.253097","4","0","-7.8","0.4"
"2017-12-07 09:37:30.520236","4","1","-7.6","0.49"
"2017-12-07 09:37:31.660115","4","2","-7.9","0.54"
"2017-12-07 09:37:32.928392","4","3","-8.0","0.45"
"2017-12-07 09:37:34.276026","4","4","-7.9","0.3"
"2017-12-07 09:37:45.518936","7","0","24.4","0.49"
"2017-12-07 09:37:46.861715","7","1","24.4","0.49"
"2017-12-07 09:37:48.077087","7","2","24.3","0.46"
"2017-12-07 09:37:49.436834","7","3","24.1","0.3"
"2017-12-07 09:37:50.692389","7","4","24.5","0.5"
"2017-12-07 09:38:21.567451","0","0","4.8","0.6"
"2017-12-07 09:38:23.277966","0","1","0.0","0.0"
"2017-12-07 09:38:24.525167","0","2","0.0","0.0"
"2017-12-07 09:38:25.811480","0","3","-2.2","0.4"
"2017-12-07 09:38:27.012683","0","4","6.1","0.3"
"2017-12-07 09:38:28.362727","1","0","0.0","0.0"
"2017-12-07 09:38:29.643496","1","1","9.4","0.49"
"2017-12-07 09:38:31.037018","1","2","-0.3","0.46"
"2017-12-07 09:38:32.292364","1","3","-0.1","0.3"
"2017-12-07 09:38:33.705632","1","4","-0.1","0.3"
"2017-12-07 09:38:35.025792","2","0","4.0","0.0"
"2017-12-07 09:38:36.350699","2","1","0.0","0.0"
"2017-12-07 09:38:37.545110","2","2","-0.3","0.46"
"2017-12-07 09:38:38.828195","2","3","-0.1","0.3"
"2017-12-07 09:38:40.153164","2","4","0.7","0.46"
"2017-12-07 09:38:41.195549","3","0","0.0","0.0"
"2017-12-07 09:38:42.810003","3","1","0.0","0.0"
"2017-12-07 09:38:44.075793","3","2","0.0","0.0"
"2017-12-07 09:38:45.352971","3","3","-1.4","0.49"
"2017-12-07 09:38:46.671316","3","4","-0.2","0.4"
"2017-12-07 09:38:47.896703","4","0","-8.1","0.3"
"2017-12-07 09:38:49.333977","4","1","-7.9","0.3"
"2017-12-07 09:38:50.616917","4","2","-8.1","0.3"
