"2017-11-28 13:53:15.167507","0","0","3.3","0.46"
"2017-11-28 13:53:16.444023","0","1","2.9","0.3"
"2017-11-28 13:53:17.253576","0","2","-0.1","0.3"
"2017-11-28 13:53:18.198218","0","3","0.1","0.3"
"2017-11-28 13:53:19.206094","0","4","2.4","0.66"
"2017-11-28 13:53:21.217072","1","0","1.7","0.64"
"2017-11-28 13:53:22.224848","1","1","1.5","0.5"
"2017-11-28 13:53:23.236217","1","2","2.0","0.45"
"2017-11-28 13:53:24.243933","1","3","2.0","0.45"
"2017-11-28 13:53:25.251237","1","4","2.4","0.49"
"2017-11-28 13:53:39.316978","4","0","-7.3","0.9"
"2017-11-28 13:53:40.328462","4","1","-7.1","0.3"
"2017-11-28 13:53:41.336340","4","2","-7.4","0.49"
"2017-11-28 13:53:42.343769","4","3","-7.3","0.64"
"2017-11-28 13:53:43.355371","4","4","-7.2","0.75"
"2017-11-28 13:53:57.413240","7","0","24.2","0.4"
"2017-11-28 13:53:58.537886","7","1","24.4","0.49"
"2017-11-28 13:53:59.599497","7","2","24.2","0.4"
"2017-11-28 13:54:00.662033","7","3","24.4","0.49"
"2017-11-28 13:54:01.735029","7","4","24.1","0.3"
"2017-11-28 13:54:33.465850","0","0","3.3","0.46"
"2017-11-28 13:54:34.473510","0","1","3.3","0.64"
"2017-11-28 13:54:35.484951","0","2","0.0","0.0"
"2017-11-28 13:54:36.492825","0","3","0.2","0.4"
"2017-11-28 13:54:37.504222","0","4","2.8","0.75"
"2017-11-28 13:54:39.511565","1","0","2.0","0.45"
"2017-11-28 13:54:40.523050","1","1","1.5","0.5"
"2017-11-28 13:54:41.530879","1","2","1.8","0.6"
"2017-11-28 13:54:42.542002","1","3","1.6","0.92"
"2017-11-28 13:54:43.549858","1","4","2.0","0.0"
"2017-11-28 13:54:51.582347","3","0","8.6","0.49"
"2017-11-28 13:54:52.633644","3","1","9.6","0.49"
"2017-11-28 13:54:53.663308","3","2","9.7","0.46"
"2017-11-28 13:54:54.688754","3","3","9.5","0.67"
"2017-11-28 13:54:55.715151","3","4","10.4","0.49"
"2017-11-28 13:54:57.631954","4","0","-7.6","0.49"
"2017-11-28 13:54:58.664587","4","1","-7.5","0.81"
"2017-11-28 13:54:59.710208","4","2","-7.1","1.04"
"2017-11-28 13:55:00.733954","4","3","-7.3","0.78"
"2017-11-28 13:55:01.758305","4","4","-7.0","0.63"
"2017-11-28 13:55:15.728070","7","0","24.1","0.3"
"2017-11-28 13:55:16.739684","7","1","24.4","0.49"
"2017-11-28 13:55:17.747147","7","2","24.4","0.66"
"2017-11-28 13:55:18.758954","7","3","24.4","0.49"
"2017-11-28 13:55:19.766687","7","4","24.5","0.5"
"2017-11-28 13:55:51.780614","0","0","3.3","0.46"
"2017-11-28 13:55:52.788265","0","1","3.1","0.54"
"2017-11-28 13:55:53.795776","0","2","0.0","0.0"
"2017-11-28 13:55:54.807688","0","3","-0.1","0.3"
"2017-11-28 13:55:55.815116","0","4","2.7","0.64"
"2017-11-28 13:55:57.826264","1","0","1.8","0.4"
"2017-11-28 13:55:58.834059","1","1","1.5","0.67"
"2017-11-28 13:55:59.845582","1","2","2.0","0.0"
"2017-11-28 13:56:00.853282","1","3","1.6","0.49"
"2017-11-28 13:56:01.864853","1","4","2.1","0.3"
"2017-11-28 13:56:09.901323","3","0","6.9","0.3"
"2017-11-28 13:56:10.912791","3","1","8.0","0.0"
"2017-11-28 13:56:11.920351","3","2","8.0","0.0"
"2017-11-28 13:56:12.928227","3","3","8.9","0.3"
"2017-11-28 13:56:13.939744","3","4","9.0","0.0"
"2017-11-28 13:56:15.950930","4","0","-7.3","0.64"
"2017-11-28 13:56:16.958713","4","1","-7.4","0.49"
"2017-11-28 13:56:17.966317","4","2","-7.4","0.49"
"2017-11-28 13:56:18.977685","4","3","-7.5","0.5"
"2017-11-28 13:56:19.985542","4","4","-7.5","0.5"
"2017-11-28 13:56:34.042964","7","0","24.2","0.4"
"2017-11-28 13:56:35.054375","7","1","24.2","0.4"
"2017-11-28 13:56:36.062140","7","2","24.3","0.46"
"2017-11-28 13:56:37.069839","7","3","24.3","0.46"
"2017-11-28 13:56:38.081448","7","4","24.2","0.4"
"2017-11-28 13:57:10.091621","0","0","3.7","0.46"
"2017-11-28 13:57:11.102948","0","1","3.2","0.4"
"2017-11-28 13:57:12.127633","0","2","0.0","0.0"
"2017-11-28 13:57:13.147880","0","3","0.2","0.4"
"2017-11-28 13:57:14.170551","0","4","2.7","0.46"
"2017-11-28 13:57:16.141227","1","0","1.8","0.4"
"2017-11-28 13:57:17.170850","1","1","1.4","0.49"
"2017-11-28 13:57:18.194726","1","2","2.0","0.45"
"2017-11-28 13:57:19.220052","1","3","1.7","0.46"
"2017-11-28 13:57:20.254191","1","4","1.8","0.4"
"2017-11-28 13:57:28.212072","3","0","5.6","0.49"
"2017-11-28 13:57:29.283183","3","1","6.7","0.46"
"2017-11-28 13:57:30.340394","3","2","7.2","0.4"
"2017-11-28 13:57:31.397517","3","3","7.6","0.49"
"2017-11-28 13:57:32.455353","3","4","8.1","0.3"
"2017-11-28 13:57:34.261746","4","0","-7.2","0.75"
"2017-11-28 13:57:35.327804","4","1","-7.2","0.6"
"2017-11-28 13:57:36.392932","4","2","-7.5","0.67"
"2017-11-28 13:57:37.455864","4","3","-7.2","0.75"
"2017-11-28 13:57:38.518834","4","4","-7.7","0.9"
"2017-11-28 13:57:52.361764","7","0","24.4","0.49"
