"2017-11-28 13:29:11.436300","0","0","4.0","0.63"
"2017-11-28 13:29:12.951760","0","1","3.8","0.4"
"2017-11-28 13:29:13.569550","0","2","0.1","0.3"
"2017-11-28 13:29:14.463063","0","3","0.0","0.0"
"2017-11-28 13:29:15.470743","0","4","3.1","0.7"
"2017-11-28 13:29:17.481721","1","0","2.5","0.81"
"2017-11-28 13:29:18.493541","1","1","2.4","0.49"
"2017-11-28 13:29:19.501097","1","2","2.9","0.3"
"2017-11-28 13:29:20.508878","1","3","2.6","0.49"
"2017-11-28 13:29:21.520702","1","4","2.9","0.54"
"2017-11-28 13:29:23.527750","2","0","2.1","0.3"
"2017-11-28 13:29:24.539278","2","1","2.1","0.54"
"2017-11-28 13:29:25.546860","2","2","2.7","0.46"
"2017-11-28 13:29:27.562400","2","4","3.4","0.66"
"2017-11-28 13:29:29.573381","3","0","1.8","0.4"
"2017-11-28 13:29:31.588660","3","2","2.9","0.3"
"2017-11-28 13:29:32.596194","3","3","3.3","0.46"
"2017-11-28 13:29:33.607848","3","4","4.0","0.0"
"2017-11-28 13:29:35.618869","4","0","-6.5","0.67"
"2017-11-28 13:29:36.626511","4","1","-6.4","0.66"
"2017-11-28 13:29:37.638218","4","2","-7.1","0.54"
"2017-11-28 13:29:38.645798","4","3","-6.4","0.92"
"2017-11-28 13:29:39.653505","4","4","-6.6","0.49"
"2017-11-28 13:29:53.718672","7","0","24.5","0.5"
"2017-11-28 13:29:55.049707","7","1","24.3","0.46"
"2017-11-28 13:29:56.112003","7","2","24.3","0.46"
"2017-11-28 13:29:56.926389","7","3","24.1","0.3"
"2017-11-28 13:29:57.753760","7","4","24.3","0.46"
"2017-11-28 13:30:29.767701","0","0","3.9","0.54"
"2017-11-28 13:30:30.779149","0","1","3.6","0.49"
"2017-11-28 13:30:31.787008","0","2","0.2","0.4"
"2017-11-28 13:30:32.794530","0","3","0.2","0.4"
"2017-11-28 13:30:33.806133","0","4","3.5","0.5"
"2017-11-28 13:30:35.817286","1","0","2.4","0.49"
"2017-11-28 13:30:36.835233","1","1","2.6","0.49"
"2017-11-28 13:30:37.832242","1","2","3.0","0.63"
"2017-11-28 13:30:38.844044","1","3","2.2","0.4"
"2017-11-28 13:30:39.851471","1","4","2.8","0.4"
"2017-11-28 13:30:41.862994","2","0","2.3","0.46"
"2017-11-28 13:30:42.870208","2","1","2.0","0.0"
"2017-11-28 13:30:43.881925","2","2","2.5","0.5"
"2017-11-28 13:30:45.897495","2","4","3.2","0.4"
"2017-11-28 13:30:47.904701","3","0","1.9","0.3"
"2017-11-28 13:30:49.919934","3","2","2.9","0.3"
"2017-11-28 13:30:50.959148","3","3","3.1","0.3"
"2017-11-28 13:30:51.983600","3","4","4.1","0.54"
"2017-11-28 13:30:53.950237","4","0","-5.9","0.7"
"2017-11-28 13:30:54.961442","4","1","-7.0","0.63"
"2017-11-28 13:30:55.969099","4","2","-6.6","0.66"
"2017-11-28 13:30:56.976734","4","3","-6.9","0.54"
"2017-11-28 13:30:57.988525","4","4","-6.8","0.75"
"2017-11-28 13:31:12.050188","7","0","24.1","0.3"
"2017-11-28 13:31:13.061702","7","1","24.3","0.46"
"2017-11-28 13:31:14.069484","7","2","24.1","0.54"
"2017-11-28 13:31:15.077252","7","3","24.2","0.4"
"2017-11-28 13:31:16.088919","7","4","24.2","0.4"
"2017-11-28 13:31:48.098710","0","0","3.7","0.64"
"2017-11-28 13:31:49.110406","0","1","3.9","0.54"
"2017-11-28 13:31:50.122128","0","2","-0.1","0.3"
"2017-11-28 13:31:51.129793","0","3","0.1","0.3"
"2017-11-28 13:31:52.137527","0","4","3.4","0.49"
"2017-11-28 13:31:54.148471","1","0","2.7","0.46"
"2017-11-28 13:31:55.156360","1","1","2.4","0.49"
"2017-11-28 13:31:56.167625","1","2","2.9","0.3"
"2017-11-28 13:31:57.175577","1","3","2.2","0.6"
"2017-11-28 13:31:58.186979","1","4","3.0","0.0"
"2017-11-28 13:32:00.194295","2","0","2.1","0.54"
"2017-11-28 13:32:01.205896","2","1","2.1","0.3"
"2017-11-28 13:32:02.213617","2","2","2.9","0.54"
"2017-11-28 13:32:04.228703","2","4","3.3","0.64"
"2017-11-28 13:32:06.239727","3","0","1.6","0.49"
"2017-11-28 13:32:08.250975","3","2","2.9","0.3"
"2017-11-28 13:32:09.262799","3","3","3.4","0.49"
"2017-11-28 13:32:10.270397","3","4","4.1","0.83"
"2017-11-28 13:32:12.281144","4","0","-6.6","0.49"
"2017-11-28 13:32:13.292927","4","1","-7.2","0.87"
"2017-11-28 13:32:14.300752","4","2","-6.6","0.8"
"2017-11-28 13:32:15.308352","4","3","-6.8","0.87"
"2017-11-28 13:32:16.320050","4","4","-6.9","1.04"
"2017-11-28 13:32:30.381516","7","0","24.2","0.4"
"2017-11-28 13:32:31.389194","7","1","24.2","0.4"
"2017-11-28 13:32:32.400823","7","2","24.3","0.46"
"2017-11-28 13:32:33.408275","7","3","24.3","0.46"
"2017-11-28 13:32:34.419938","7","4","24.0","0.45"
"2017-11-28 13:33:06.429917","0","0","3.7","0.46"
"2017-11-28 13:33:07.513118","0","1","3.4","0.49"
"2017-11-28 13:33:08.545597","0","2","0.0","0.0"
"2017-11-28 13:33:10.739916","0","3","0.1","0.3"
"2017-11-28 13:33:11.702273","0","4","3.2","0.4"
"2017-11-28 13:33:12.726070","1","0","2.4","0.66"
"2017-11-28 13:33:13.781007","1","1","2.2","0.4"
"2017-11-28 13:33:14.819270","1","2","2.8","0.4"
"2017-11-28 13:33:15.851439","1","3","2.3","0.46"
"2017-11-28 13:33:16.886106","1","4","2.5","0.5"
"2017-11-28 13:33:18.525680","2","0","2.2","0.6"
"2017-11-28 13:33:19.557393","2","1","1.8","0.6"
"2017-11-28 13:33:20.589009","2","2","2.5","0.67"
"2017-11-28 13:33:22.560057","2","4","3.3","0.46"
"2017-11-28 13:33:24.571098","3","0","1.4","0.49"
"2017-11-28 13:33:26.582316","3","2","2.9","0.3"
"2017-11-28 13:33:27.635073","3","3","2.9","0.3"
"2017-11-28 13:33:28.698643","3","4","4.2","0.6"
"2017-11-28 13:33:30.612614","4","0","-6.5","0.5"
"2017-11-28 13:33:31.620209","4","1","-6.9","0.83"
"2017-11-28 13:33:32.631845","4","2","-6.9","0.83"
"2017-11-28 13:33:33.700405","4","3","-7.0","0.63"
"2017-11-28 13:33:34.765150","4","4","-6.9","0.54"
"2017-11-28 13:33:48.708750","7","0","24.5","0.5"
"2017-11-28 13:33:49.777976","7","1","24.6","0.49"
"2017-11-28 13:33:50.841903","7","2","24.2","0.4"
"2017-11-28 13:33:51.905630","7","3","24.3","0.46"
"2017-11-28 13:33:52.969663","7","4","24.2","0.6"
"2017-11-28 13:34:24.761161","0","0","4.0","0.77"
"2017-11-28 13:34:25.833359","0","1","3.5","0.81"
"2017-11-28 13:34:26.906786","0","2","-0.2","0.4"
"2017-11-28 13:34:27.970032","0","3","0.1","0.3"
"2017-11-28 13:34:29.034063","0","4","3.3","0.46"
"2017-11-28 13:34:30.806919","1","0","2.2","0.6"
"2017-11-28 13:34:31.879474","1","1","2.2","0.4"
"2017-11-28 13:34:32.943800","1","2","2.5","0.5"
"2017-11-28 13:34:34.007618","1","3","2.2","0.4"
"2017-11-28 13:34:35.083854","1","4","2.4","0.49"
"2017-11-28 13:34:36.852654","2","0","1.9","0.54"
"2017-11-28 13:34:37.921521","2","1","1.7","0.46"
"2017-11-28 13:34:38.988396","2","2","2.4","0.49"
"2017-11-28 13:34:40.887287","2","4","3.4","0.49"
"2017-11-28 13:34:48.923539","4","0","-6.9","0.54"
"2017-11-28 13:34:49.934952","4","1","-6.8","0.6"
"2017-11-28 13:34:51.007011","4","2","-7.1","0.3"
"2017-11-28 13:34:52.078820","4","3","-6.7","0.9"
"2017-11-28 13:34:53.050568","4","4","-7.1","0.54"
"2017-11-28 13:35:07.027405","7","0","24.7","0.46"
"2017-11-28 13:35:08.097450","7","1","24.2","0.4"
"2017-11-28 13:35:09.161255","7","2","24.1","0.3"
"2017-11-28 13:35:10.226163","7","3","24.2","0.4"
"2017-11-28 13:35:11.290576","7","4","24.2","0.4"
"2017-11-28 13:35:43.076095","0","0","3.7","0.46"
"2017-11-28 13:35:44.146914","0","1","3.7","0.64"
"2017-11-28 13:35:45.211194","0","2","-0.1","0.3"
"2017-11-28 13:35:46.274877","0","3","0.3","0.46"
"2017-11-28 13:35:47.223525","0","4","3.3","0.64"
"2017-11-28 13:35:49.121990","1","0","2.6","0.49"
"2017-11-28 13:35:50.198229","1","1","2.0","0.45"
"2017-11-28 13:35:51.262939","1","2","2.6","0.49"
"2017-11-28 13:35:52.325200","1","3","2.3","0.46"
